week_date	week_category	week_id	section_name	event_content
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Ugly Christmas Sweater Sale This is the perfect opportunity to purchase the ugliest, most festive sweater for the holidays! Sweaters will be sold for $20 by GlobeMed , and all profits will be donated to support malaria education campaigns in Laos. Wednesday, Nov. 28; 4 to 6 p.m. in the Sorin Room, LaFortune Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Stories of Grace Hear members of the campus community share how they have learned to see God active in their daily life. Featured storytellers are Rachel Mills (Class of 2020, Ryan Hall), Matt Brown (Class of 2019, Dillon Hall) and Grace Carroll (M.Div. student and AR in Walsh Hall). All are welcome. Sponsored by the McGrath Institute for Church Life. Wednesday, Nov. 28; 7 to 8 p.m. in the Walsh Hall Chapel
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Anchor Intern Info Session Rising seniors and juniors interested in learning more about the Anchor Internship Program are encouraged to attend an informational meeting. Current interns will be present to answer questions and provide additional information about the program. Thursday, Nov. 29; 5 p.m. OR 9 p.m. in Room 301, Coleman-Morse Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Badin Hall’s Conscious Christmas Fair Trade Handicraft Sale Celebrating our 10th year of bringing fair trade to campus, come shop for beautiful and unique fair trade holiday gift items while enjoying free Nepalese chai tea. All items handcrafted by artisans in Nepal to provide a living wage and save their artistic heritage. Many items are created by Notre Dame art and design students who travel there each summer. Also look for yak wool blankets, fabric baskets, cashmere and silk scarves, knit caps and headbands, felted items, totes and bags, and all new this year, a beautiful new jewelry line of earrings, necklaces with tassels, beading and feathers. Friday, Nov. 30; noon to 6 p.m. in the ballroom, LaFortune Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	LGBTQ Faith Sharing Group All LGBTQ undergraduate students are welcome to participate. Please contact Rev. Joe Corpora, C.S.C. , with questions. Friday, Nov. 30; 7 to 8 p.m. in Room 343, Dillon Hall Holiday Gift Auction ND tickets, ND apparel, gift baskets and more! Funds raised support the center’s youth programs . The afternoon includes entertainment, refreshments, a silent auction and live auction. Saturday, Dec. 1; 4 to 6 p.m. at the Robinson Community Learning Center, 921 N. Eddy Street
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Confirmation Mass This Sunday, 22 students who have been formed through the fall semester Short Course Sacramental Preparation Process will complete their initiation into the Catholic Church with Bishop Kevin C. Rhoades of the Diocese of Fort Wayne-South Bend. Please join us in welcoming them into our Catholic Christian community! Sunday, Dec. 2; 11:45 a.m. in the Basilica of the Sacred Heart
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Fifth Annual Crèche Pilgrimage and Exhibit A pilgrimage through campus to view nativity sets from eastern Europe. Families welcome! Bring the baby Jesus from your home crèche for a blessing. Sponsored by the McGrath Institute for Church Life. (Crèches will remain on display around campus from Nov. 28 through Jan. 27.) Sunday, Dec. 2; 2 to 3:30 p.m. begins at Eck Visitors Center and travels to Morris Inn, Coleman-Morse Center, and ends with a blessing and reception at the Main Building.
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Faith and Service	Advent Lessons & Carols The annual Advent Lessons and Carols service will feature all of the Basilica choirs, including the Notre Dame Liturgical Choir, Women’s Liturgical Choir, Folk Choir, Handbell Choir and Basilica Schola. All are welcome to attend. Sunday, Dec. 2; 7:15 p.m. in the Basilica of the Sacred Heart
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Discovery with Andrew Petros from Abbvie Join Andrew Petros , senior principal research scientist at AbbVie, for a seminar about drug discovery. RSVP here . For more information, please contact Liz Loughran at loughran.11@nd.edu or 631-2080. Learn more about Petros’ career in drug discovery here . Tuesday, Nov. 27; noon in Room 512, Duncan Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “The Political Economy of Poverty Relief: Reflections on the Future of Social Policy in Latin America” A lecture by Alberto Díaz-Cayeros, director, Center for Latin American Studies, and Senior Fellow, Freeman Spogli Institute for International Studies, Stanford University. Sponsored by the Kellogg Institute for International Studies. Tuesday, Nov. 27; 12:30 p.m. in Room C103, Hesburgh Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Panel: “ Racism, Xenophobia and the Rise of the Far Right at Home and Abroad: Navigating the Call of Justice” Join the Kroc Institute for a conversation on the strategies for understanding, naming and confronting the rise in far-right populism in the U.S. and beyond. Featured panelists: David Anderson Hooker (associate professor of the practice of conflict transformation and peacebuilding), Rory McVeigh (Nancy Reeves Dreux Professor in Sociology; director, Center for the Study of Social Movements), Ann Mische (associate professor of sociology and peace studies), Atalia Omer (associate professor of religion, conflict and peace studies), and moderator Ernesto Verdeja (associate professor of political science and peace studies; director of Undergraduate Peace Studies Program). Tuesday, Nov. 27; 4 p.m. in the auditorium, Hesburgh Center for International Studies
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Africa Working Group: “City-Transformed: The Dialectics of Spatial Transformation in Contemporary Luanda, Angola” A presentation by António Tomás, senior lecturer, African Centre for Cities. Sponsored by the Kellogg Institute for International Studies. Tuesday, Nov. 27; 4:30 p.m. in Room 131, DeBartolo Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “Defining Love for Interdisciplinary Research on Human Flourishing” What is love, and what is its role in human flourishing? With various disciplines offering frequently conflicting perspectives on love, theologian, philosopher and scholar of multidisciplinary studies Thomas Jay Oord proposes a definition of love that can propel research for human flourishing across theological, scientific and philosophical disciplines. Sponsored by the Center for Theology, Science and Human Flourishing. Tuesday, Nov. 27; 5:15 to 6:45 p.m. in Room 155, DeBartolo Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Faculty Panel Discussion/Q&A: Pro-Life Vision of the World This faculty panel explores differing aspects of the pro-life movement, creating a consistent ethic of life from conception to natural death and everything in between. Panelists and topics are as follows: Kayla August (Campus Ministry): “Race and the Church” Ernest Morrell (English and Africana studies): “Media and a Culture of Life” Tim O’Malley (theology, ICL): “Infertility and Adoption” Free Flamingo's tacos served as well! Tuesday, Nov. 27; 6:30 to 7:30 pm in the student lounge, Coleman-Morse Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “Special Relativity: Stretching Time and Space” (Part of Our Universe Revealed (Physics for Everyone) series ) Presented by Sam Potier, Department of Physics. Tuesday, Nov. 27; 7 to 8 p.m. in Room 101, Jordan Hall of Science
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Seminar on Unmanned Aerial Vehicles (aka Drones) The Wireless Institute presents Ananth Balasubramanian, a senior staff engineer at InterDigital Labs, where he conducts research on wireless communications for next-generation technologies. Wednesday, Nov. 28; 10 a.m. in Room 258, Fitzpatrick Hall of Engineering
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Notre Dame Law School Dean’s Lecture on Race, Law and Society A Talk with Carmen Perez, executive director, The Gathering for Justice . Perez has crossed the globe promoting peace through civil and human rights, building alternatives to incarceration and violence and providing commentary and guidance for state and federal policy creation. In 2017, Perez was named one of Fortune’s Top 50 World Leaders and one of TIME’s most influential people. Co-sponsored by the Black Law Students Association, Hispanic Law Students Association, Klau Center for Civil and Human Rights, LGBT Law Forum, National Lawyers Guild and Women’s Legal Forum. Wednesday, Nov. 28; 12:30 p.m. in Room 1130, Eck Hall of Law Study Abroad in India for STEM students — SN Bose Program Information Session For STEM undergraduate and graduate students (master’s/pre-candidacy) graduating May 2020 or later, the Indo-U.S. Science and Technology Forum will send you on a whirlwind experience through India for eight-12 weeks, typically during the summer months, for internship or research projects at Indian academic or professional institutions. No Indian language experience is required, and the scholarship covers flight and housing costs plus a 50,000 INR stipend. Head to winstepforward.org to learn more and apply, or contact dhoward3@nd.edu with questions. Samosas will be provided. Sponsored by the Flatley Center for Undergraduate Scholarly Engagement (CUSE). Wednesday, Nov. 28; 4 to 5 p.m. in Room 110, Brownson Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “Why Silicon Valley is Important for Democracy in Africa” Speaker: Tonny Kirabira, LL.M. Program in International Human Rights Law. The Human Rights ND Speaker Series brings human rights advocates and current master’s students in the LL.M. Program in International Human Rights Law, together with the wider Notre Dame community for informal presentations on current topics in regional human rights. Supported by the Klau Center for Civil and Human Rights. Wednesday, Nov. 28; 5 p.m. in Room B036, Geddes Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Higgins Alumni Network Lecture: “Fighting for the Forgotten: The Coalition of Immokalee Workers and the Struggle for Farmworker Justice” Presented by Melody Gonzalez, ND ’05, and Lucas Beniteza, Coalition of Immokalee Workers. Hosted by the Higgins Labor Program. Wednesday, Nov. 28; 5:30 to 6:30 p.m. in the Andrews Auditorium, Geddes Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	A Talk with Karamo Brown In light of the success of Netflix original series “Queer Eye,” SUB brings Karamo Brown to campus to speak about the importance of giving back and our individual power to organize and create awareness for the issues we hold near to our hearts. Co-sponsored by Gender Studies Program; Department of Film, Television and Theatre; PrismND and MSPS. Come early — seats may fill up quickly! Wednesday, Nov. 28; 7 p.m. in Room 101, DeBartolo Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Seminar: “Building Molecules for Function: Ring Opening Polymerization of Reactive Monomers for Post Polymerization Functionalization” The Department of Chemical and Biomolecular Engineering presents Matthew Becker, W. Gerald Austen Endowed Chair of Polymer Science and Polymer Engineering at the University of Akron. Thursday, Nov. 29; 12:30 p.m. in 155 DeBartolo Hall
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Research Seminar: “Dante’s Florentine Intellectual Formation: From Quodlibets to the Vita nuova” Presented by Lorenzo Dell’Oso, doctoral candidate in Italian at Notre Dame, this seminar examines how Dante combines religious and secular erotic culture in his book of verse and commentary, the “Vita nuova,” by situating the work in a precise intellectual-historical context. Thursday, Nov. 29; 5 to 6:30 p.m. in Rare Books and Special Collections (Room 102), Hesburgh Library
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Discussion: “Rape Kits: Tackling the Issues with Backlog” Join the Science Policy Initiative Forum as we discuss the issue of untested sexual assault kits. This rape kit backlog is estimated at tens of thousands of kits across the United States, and part of this backlog arises from sample processing time. ND graduate student Sarah Lum, who recently developed a rapid processing method for these samples, will join the discussion. SPI invites all attendees to write postcards to their representatives to urge Congress to address this grave issue. Come discuss in an open forum and enjoy free pizza and drinks! Thursday, Nov. 29; 5 p.m. in Room 134, Duncan Hall ( calendar link )
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “Does Trump’s Populism Threaten U.S. Democracy? Lessons from Latin America and Europe” A lecture by Kenneth Roberts, Richard J. Schwartz Professor of Government, Cornell University and former Kellogg Advisory Board member and visiting fellow; and Kurt Weyland, Mike Hogg Professor in Liberal Arts, Department of Government, University of Texas at Austin, and former visiting fellow. Sponsored by the Kellogg Institute for International Studies. Thursday, Nov. 29; 5 p.m. in the auditorium, Hesburgh Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Talk: “Actuarial Consulting in the Trenches” Enjoy a conversation with two highly experienced actuarial consultants who work in the consulting industry with large and small clients. RSVP via GoIRISH . Thursday, Nov. 29; 5:30 p.m. in Room 127, Hayes-Healy Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Lecture: “Writers in the No-Man’s Land: Literary Translation as Anti-Colonial Practice in Israel/Palestine” Hana Morgenstern, University Lecturer in postcolonial and Middle East literature at Cambridge University, a senior fellow at Newnham College, and co-director of the Documents of the Arab Left Project, will deliver a lecture that will examine the practice of translation between Arabic and Hebrew as a political and anti-colonial act initiated by successive generations of Palestinian and Israeli writers throughout the 20th century. Thursday, Nov. 29; 6.30 p.m. in Room 1030, Jenkins and Nanovic Halls
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Scientia presents “Talk Science” All are welcome to join Notre Dame’s Undergraduate Research Journal, Scientia, for its third “Talk Science” event of the semester. Professor Haifeng Gao, Department of Chemistry and Biochemistry, and undergraduate Matthew Schoenbauer, Department of Mathematics, will share their research. Ask questions while enjoying free pizza and drinks. Undergraduates interested in joining Scientia are encouraged to stay after for our all-staff meeting. To learn more, please visit our website scientia.nd.edu . Thursday, Nov. 29; 7 to 8 p.m. in the first-floor reading room, Jordan Hall of Science
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Discussion: “Home for the Holidays” Going home for the holidays isn’t always easy, especially if it’s your first holiday after the death of a loved one. What will happen to your family traditions? What does “home” mean now? Join Campus Ministry for discussion, support and ideas to help you through this difficult time. Student Katie Brown will share her personal experience of grief. Contact Tami Schmitz with questions. Thursday, Nov. 29; 7 to 8 p.m. in Room 301, Coleman-Morse Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Ford Program Research Seminar: “Youth, Political Inclusion and Civic Engagement” A seminar led by Ann Mische, associate professor of sociology and peace studies; Kellogg Faculty Fellow. Sponsored by the Kellogg Institute for International Studies. Friday, Nov. 30; 8:30 a.m. in Room 1050, Jenkins and Nanovic Halls
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Lectures and Presentations	Dressember Kick-Off Event Hosted by the International Justice Mission. Dressember is a challenge where participants wear either a dress or a tie for the month of December to raise awareness about the issue of sex trafficking (check out dressember.org for more details). We will have desserts and hot cocoa, a brief presentation on Dressember and a photo booth! Saturday, Dec. 1; 3 p.m. in the Sorin Room, LaFortune Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Education and Research Opportunities	Classes and Workshops:
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Education and Research Opportunities	Workshop B2: Crafting a Strong Grant Proposal Do you need funds to undertake a research project, conference presentation, unpaid internship or service project? Appropriate for all undergraduates from all colleges applying to all Notre Dame funding sources. Monday, Nov. 26; 3:30 to 4:30 p.m. in Room 110, Brownson Hall Tuesday, Nov. 27; 3:30 to 4:30 p.m. Workshop: “Standing Out in the Digital Age: Building YOUR Professional Website” (Open to graduate students and postdocs) In a world that shares a majority of information through the internet, why hasn’t a professional website become the norm when applying to job opportunities? Learn how to build a comprehensive website from scratch using free resources such as Weebly in order to stand out in an application pool and to build connections through networking. Participants will also have the opportunity to provide feedback to Graduate Career Services on their new website layout and content structure in order to create a more user-friendly experience. Bringing a laptop is recommended but not required. Food will be provided. RSVP here . See an example professional website at www.educatorerik.weebly.com . Thursday, Nov. 29; 5 to 6:30 p.m. in Room 512, Duncan Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Education and Research Opportunities	**** Kaneb Center for Teaching and Learning: "Building Better Bookends: First and Last Days of Your Class" Your approach to the first and last day of a semester has an outsized impact on student learning and student perceptions of your course. In this workshop, you’ll learn and apply strategies to set yourself and your students up for success on day one, as well as ways to help students wrap up their learning with reflection and consolidation on the final day of class. Register here . Tuesday, Nov. 27; 9:30 to 10:45 a.m. in Room 210-214, McKenna Hall/ND Conference Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Diversity and Inclusion	Continue the Conversation: Inclusive Campus Student Survey Office Hours and Club Meeting Attendance There are a variety of ways for students to further understand the results of the inaugural Inclusive Campus Student Survey and participate in responding and contributing to a more welcoming and inclusive campus. Students interested in sharing their thoughts and ideas with members of the administration are invited to drop by during Office Hours throughout November. Snacks will be provided. Tuesday, Nov. 27; 6:30 to 8:30 p.m. in the Scholars Lounge, Hesburgh Library ∙ Vice President for Student Affairs Erin Hoffmann Harding is also available to attend student club or organization meetings for those groups that would like to better understand or discuss the survey’s results. Student clubs interested in inviting her (or another leader in the Division of Student Affairs) to their meetings should contact the Division of Student Affairs at osa@nd.edu . Read the results of the survey here .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deadlines and Registrations	Registration for Ice Hockey and Basketball Gather your hallmates for another season of Intramural Sports! Click here for more information . Monday and Tuesday, Nov. 26 and 27 Auditions for “Stupid Humans” Notre Dame Film, Television and Theatre presents “Stupid Humans,” a new musical by Jorge “Jay” Rivera-Herrans ’20. Performances: Feb. 21 through March 3. We are seeking 14 actor/singers. Performers of all races, ethnicities and gender identities, as well as students with disabilities, are encouraged to audition. All majors welcome! Open to all ND/SMC/HCC students, faculty and staff. Please visit ftt.nd.edu for additional information, audition materials and to sign up for a 10-minute audition slot. Questions? Contact Patrick Starner, creative producer: pstarner@nd.edu . Audition times: Tuesday, Nov. 27, or Wednesday, Nov. 28; 6 to 10 p.m. in Room B024 (basement), DeBartolo Performing Arts Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deadlines and Registrations	The Juggler Literary Magazine The Juggler, Notre Dame’s student art, literature and photography magazine, is currently accepting submissions! Graduate and undergraduate students of any major may participate. For more information and full submission guidelines, visit juggler.nd.edu/guidelines . Apply by Friday, Nov. 30, and email juggler@nd.edu with any and all questions. We look forward to receiving your work!
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deadlines and Registrations	Register for March for Life Pilgrimage 2019 Travel with Notre Dame, Saint Mary’s and Holy Cross students to participate in the annual March for Life on the National Mall in Washington, D.C., as we show our respect for life from conception to natural death. The trip includes travel to D.C. in charter buses, lodging, an ND RtL scarf and the privilege to march with pro-life groups from around the nation. Departure is 7 p.m. Thursday, Jan. 17, and you can choose to arrive back at ND either Saturday, Jan. 19, or Sunday, Jan. 20. Cost is $35, and registration ends Friday, Nov. 30. To register click here: https://ntrda.me/2AqNVO3 .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deadlines and Registrations	Learn to Skate (sponsored by the University of Notre Dame Skating Academy ) UNDSA Learn to Skate program runs on Wednesdays and Sundays with the next session beginning in January. Learn to Skate is open to skaters 3-years old and older. Adult classes also offered! Register at Comptonfamilyice.maxgalaxy.net . Questions? Contact Molly Mahoney at 631-1231 or mmahone7@nd.edu .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deadlines and Registrations	Becoming Retreat Do you feel like you are searching for only God knows what? Come spend the weekend before January move-in (Jan. 10-13) on retreat! Campus Ministry invites you to explore how your life in faith allows you to discover the real questions that lie within. Find a community within which you can continue to discover who God has created you to be. Registration closes Dec. 1.
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Safety, Parking and Traffic	Parking Services Food for Fines From Nov. 12 through Dec. 7, NDSP’s Parking Services will offer a payment option that allows you to help the community while also going easier on your wallet. Food for Fines is open to faculty, staff and students, as well as visitors to campus who may have received a citation. For more information contact Parking Services at 631-5053 or visit ndsp.nd.edu .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Awards and Competitions	UCapture Dorm Competition (sponsored by GreeND) UCapture is a free green-tech platform that reduces your carbon footprint when you shop online. There is a campus-wide dorm competition hosted from Monday, Nov. 26 to Tuesday, Dec. 4. All you have to do is sign up at www.ucapture.com/ndYOURDORM (example for Lyons Hall: www.ucapture.com/ndlyons ). The dorm with the most sign-ups wins Rise ’n Roll doughnuts. Questions? Please contact Brielle Jaglowski at bjaglows@nd.edu .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Closures and Cancellations	RecSports facilities to close All RecSports facilities will close on Sunday, Dec. 2, at 6:30 p.m. for a student-staff holiday celebration.
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Tech Upgrades and Service Interruptions	IT Service Change Update: Notre Dame VPN Upgrade Last week, the Office of Information Technologies (OIT) system administrators upgraded the Notre Dame VPN (virtual private network) service to require two-step login. There was an issue discovered that affects anyone using a Mac. When accessing the VPN, the current version of Cisco AnyConnect (v4.6) will not remember your device for 30 days even after you check the box during the two-step login process. To correct this issue on your personal Mac, you must uninstall Cisco AnyConnect v4.6 and install v4.5. Instructions are available here . For any additional questions, please contact the OIT Help Desk at 631-8111, oithelp@nd.edu or chat online at: help.nd.edu .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deals and Discounts	Lego Christmas Set Giveaway Stop by Duncan Student Center to build and keep a small Christmas-themed Lego set. Available until the sets run out. Sponsored by the Lego Club of Notre Dame. Saturday, Dec. 1; noon to 3 p.m. at the tables across from Modern Market, first floor, Duncan Student Center
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deals and Discounts	Give the Gift of Fitness: 20 Percent Off Personal Training Packages Give the gift of fitness and enjoy 20 percent off all personal training packages the entire month of December. Limit one package per person. Click here for more information.
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Deals and Discounts	St. Michael’s Laundry monthly coupon .
2019-11-25	Undergraduate and Graduate Students	49A55E10A5BE725D2540EF23F30FEDED	Also this week…	Gratitude Cards Students are invited to stop by Saint Liam Hall and write a thank-you note to someone for whom they are grateful! Grab one of four designed cards available on all three floors!
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	University Initiatives	Keynote Lecture: “Relieved by Prayer”: Power, Shame and Redemption in Shakespeare’s Drama (Part of Forum 2018-19: The Catholic Artistic Heritage) Rowan Williams, former Archbishop of Canterbury and renowned theologian, will offer a keynote lecture as part of the Notre Dame Forum. Williams shepherded the Church of England from 2002 to 2012. He is a leading figure in the study of religion and literature and currently serves as Master of Magdalene College at the University of Cambridge. He was elected a Fellow of the British Academy in 1990 and a Fellow of the Royal Society of Literature in 2003. The event is free and open to the public; a reception will follow. Those seeking reserved seating for a class or group at the event can contact Clare Mundy with requests. Monday, Nov. 26; 5 to 6:30 p.m. in the Dahnke Ballroom, Duncan Student Center (Doors open at 4 p.m.)
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Arts and Performances	Film: “The Blues Brothers” (1980) The annual tradition of playing films with concert vibes the Tuesday before Thanksgiving continues this year. A seminal combination of music and comedy, the film captured a range of emerging and long-famed talent and remains the “Saturday Night Live” adaption with the largest box office after the “Wayne’s World” films. The plot and music many know well: After his release from prison, Jake (John Belushi) reunites with his brother Elwood (Dan Aykroyd) and the two take to the road on a mission from God to save their childhood home, Saint Helen of the Blessed Shroud Orphanage. The two are convinced they can earn the requisite money to do so by getting the old band back together; however, after playing several gigs and making several enemies, including the police and neo-Nazis, the brothers face daunting odds to deliver the money on time. View trailer . Students: $4. Faculty/Staff: $6. Tuesday, Nov. 20; 8 p.m. at the Browning Cinema, DeBartolo Performing Arts Center
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Arts and Performances	Solidary & Solitary on the aux Experience art in a new way through this Spotify collaboration with WVFI. Notre Dame student radio hosts curated playlists inspired by the Snite’s temporary exhibition “Solidary & Solitary: The Joyner/Giuffrida Collection,” which celebrates modern and contemporary artists of African descent, many of whom were historically overlooked by the art world. Bring a pair of headphones for your next visit to the museum before the exhibition closes on Dec. 15 so you can be inspired by artwork, music and fellow students! #FindYourMuse This collaboration is brought to you by WVFI and the Snite Student Programming Committee.
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Athletics and Sporting Events	Men’s Basketball : vs. Duquesne (part of the 2018 Gotham Classic): T uesday, Nov. 20; 7 p.m. in Purcell Pavilion, Joyce Center vs. DePaul: Saturday, Nov. 24; noon
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Social Gatherings	Loco for Cocoa! Excited for break? Eager to make the most of the holidays? If so, join the McWell GROW Peer Educators for hot cocoa and conversation. We’ll enjoy a warm treat and talk about ways to stay well over the holidays. Monday, Nov. 19; 9 a.m. to 11 a.m. outside of DeBartolo Hall
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Social Gatherings	Bites and Brews with Bell’s Brewery The team at Bell’s Brewery is back for an evening of surprises. Join us for a perfect chance to sample an array of selections from Bell’s Brewery paired with bites from the Morris Inn culinary team. $40 per person. Register: MorrisInnEvents.com . Monday, Nov. 19; 6 p.m. in Sorin’s, Morris Inn
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Social Gatherings	Friendsgiving (presented by the Gender Relations Center) Join fellow students for a free locally catered dinner in addition to friendship and conversation about the relationship between food, culture and community. Friendsgiving will feature a brief talk by Karen Richman, director of the Institute of Latino Studies, about the cultural significance of food for Latino Americans. RSVP here: http://bit.ly/grcfriendsgiving . Tuesday, Nov. 20; 3 to 5 p.m. in the ballroom, LaFortune Student Center Celebrate Thanksgiving Dinner with the Notre Dame Community For visitors (those without a meal plan) the price for this special dinner is $22 for adults and $11 for children ages 6-12. Children 5 and younger are free. Payment for guest tickets may be made by cash, check or student account charge. Our extensive buffet includes roast carved turkey and pumpkin pie as well as many updates on traditional favorites. See the menu here . Thursday, Nov. 22; noon to 3:30 p.m. in North Dining Hall
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Faith and Service	Black Catholic History Month Closing Celebratio n All are invited to the closing celebration of Black Catholic History Month with Mass and a reception to follow. Bishop Fernand J. Cheri from the Archdiocese of New Orleans will preside. Mass: Monday, Nov. 19; 5:15 p.m. in the Basilica of the Sacred Heart; Reception: 6:15 p.m. in Remick Commons, ACE Building (Carole Sandner Hall)
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Faith and Service	Sing with the Notre Dame Community Choir this Christmas Eve All are welcome to sing with the Notre Dame Community Choir for Midnight Mass on Christmas Eve in the Basilica of the Sacred Heart. No audition is necessary. On Dec. 24, the choir will sing for Lessons and Carols at 11 p.m. followed by Midnight Mass. Please contact Patrick Kronner with questions. Rehearsals begin Monday, Nov. 26; 7 to 8:45 p.m. in Room 329, Coleman-Morse Center
2019-11-18	Undergraduate and Graduate Students	EA6445DEA0DBDF4C2540EF23F30FEDED	Lectures and Presentations	Discussion: “Learn How FEMM is Redefining Women’s Health” Only 3 percent of women worldwide can recognize hormonal or abnormal signs of reproductive health and identify their ovulation — which makes most women uninformed participants in their care. Learn how Fertility Education and Medical Management (FEMM) revolutionizes the way we talk about women’s health, including how the Reproductive Health Research Institute’s standardized medical protocols enable the diagnosis and treatment of ovarian dysfunctions, infertility and menopausal conditions. Monday, Nov. 19; 7 p.m. in Montgomery Auditorium, LaFortune Student Center
